device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Social Media Monetization Consulting,Technology,Digital Media and Content,1933,1028,1212,1212,2025-12-04
desktop,840,Interactive Brochure Creation,Technology,Digital Media and Content,1714,1126,1210,1210,2025-12-04
desktop,840,Promotional Video Maker,Technology,Digital Media and Content,2054,1038,1198,1198,2025-12-04
desktop,840,Mood Board Creator,Technology,Digital Media and Content,1741,1042,1194,1194,2025-12-05
desktop,840,E-commerce Campaign Management,Technology,Digital Media and Content,2018,1016,1193,1193,2025-12-02
desktop,840,Campaign Analytics & Optimization,Technology,Digital Media and Content,2134,985,1193,1193,2025-12-01
desktop,840,Content Creator Monetization Platform,Technology,Digital Media and Content,1976,1020,1193,1193,2025-12-04
desktop,840,Influencer Marketing Support,Technology,Digital Media and Content,1879,1035,1192,1192,2025-12-01
desktop,840,Content Creation Coaching,Technology,Digital Media and Content,1895,1054,1192,1192,2025-12-03
desktop,840,Retargeting Campaign Management,Technology,Digital Media and Content,2263,987,1189,1189,2025-12-03
desktop,840,Presentation Generation,Technology,Digital Media and Content,1534,1092,1173,1173,2025-12-02
desktop,840,Marketing Tools & Templates,Technology,Digital Media and Content,1733,1037,1172,1172,2025-12-03
desktop,840,Marketing Tools & Templates,Technology,Digital Media and Content,1706,1073,1171,1171,2025-12-02
desktop,840,Presentation Generation,Technology,Digital Media and Content,1512,1061,1169,1169,2025-12-01
desktop,840,Marketing Tools & Templates,Technology,Digital Media and Content,1692,1045,1169,1169,2025-12-01
desktop,840,Retargeting Campaign Management,Technology,Digital Media and Content,2054,976,1168,1168,2025-12-04
desktop,840,Klaviyo Consulting,Technology,Digital Media and Content,1912,954,1166,1166,2025-12-03
desktop,840,Content Creation for Sales,Technology,Digital Media and Content,1824,968,1158,1158,2025-12-05
desktop,840,E-commerce Campaign Management,Technology,Digital Media and Content,1948,960,1149,1149,2025-12-01
desktop,840,Klaviyo Consulting,Technology,Digital Media and Content,1768,965,1146,1146,2025-12-02
desktop,840,Document Preparation Assistance,Technology,Digital Media and Content,1569,1041,1143,1143,2025-12-07
desktop,840,Content Creation Coaching,Technology,Digital Media and Content,1883,966,1138,1138,2025-12-04
desktop,840,Presentation Generation,Technology,Digital Media and Content,1485,1042,1130,1130,2025-12-03
desktop,840,E-commerce Campaign Management,Technology,Digital Media and Content,2010,964,1124,1124,2025-12-03
desktop,840,Social Media Monetization Services,Technology,Digital Media and Content,1741,984,1124,1124,2025-12-02
desktop,840,Retargeting Campaign Management,Technology,Digital Media and Content,1953,917,1120,1120,2025-12-01
desktop,840,Sales & Marketing Campaign Management,Technology,Digital Media and Content,1788,946,1119,1119,2025-12-02
desktop,840,Klaviyo Consulting,Technology,Digital Media and Content,1725,943,1113,1113,2025-12-04
desktop,840,AI Prompts for Marketing,Technology,Digital Media and Content,1594,953,1111,1111,2025-12-02
desktop,840,Customizable Digital Templates,Technology,Digital Media and Content,1576,1040,1101,1101,2025-12-02
desktop,840,AI Marketing Assistant,Technology,Digital Media and Content,1559,940,1100,1100,2025-12-02
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Digital Media and Content,1660,907,1098,1098,2025-12-03
desktop,840,Sales & Marketing Campaign Management,Technology,Digital Media and Content,1781,938,1088,1088,2025-12-03
desktop,840,Social Media Monetization Consulting,Technology,Digital Media and Content,1774,921,1087,1087,2025-12-05
desktop,840,Klaviyo Consulting,Technology,Digital Media and Content,1602,899,1086,1086,2025-12-01
desktop,840,Campaign Analytics & Optimization,Technology,Digital Media and Content,2008,890,1084,1084,2025-12-05
desktop,840,Social Media Monetization Services,Technology,Digital Media and Content,1685,948,1082,1082,2025-12-01
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Digital Media and Content,1623,883,1078,1078,2025-12-02
desktop,840,Social Media Monetization Services,Technology,Digital Media and Content,1746,932,1078,1078,2025-12-03
desktop,840,Presentation Generation,Technology,Digital Media and Content,1427,995,1076,1076,2025-12-04
desktop,840,Content Creation Coaching,Technology,Digital Media and Content,1739,888,1066,1066,2025-12-05
desktop,840,Customizable Digital Templates,Technology,Digital Media and Content,1574,978,1058,1058,2025-12-01
desktop,840,Media Monetization Consulting,Technology,Digital Media and Content,1662,919,1057,1057,2025-12-03
desktop,840,Media Planning & Analytics,Technology,Digital Media and Content,1779,869,1052,1052,2025-12-02
desktop,840,Influencer Marketing Tools,Technology,Digital Media and Content,1567,888,1051,1051,2025-12-02
desktop,840,Mood Board Creator,Technology,Digital Media and Content,1540,915,1051,1051,2025-12-07
desktop,840,AI Prompts for Marketing,Technology,Digital Media and Content,1507,900,1049,1049,2025-12-01
desktop,840,Media Monetization Consulting,Technology,Digital Media and Content,1633,918,1047,1047,2025-12-02
desktop,840,E-commerce Campaign Management,Technology,Digital Media and Content,1742,897,1046,1046,2025-12-04
desktop,840,Media Buying & Optimization,Technology,Digital Media and Content,1919,858,1046,1046,2025-12-02
desktop,840,Sales & Marketing Campaign Management,Technology,Digital Media and Content,1661,888,1045,1045,2025-12-01
desktop,840,Content Creator Monetization Platform,Technology,Digital Media and Content,1724,906,1043,1043,2025-12-05
desktop,840,AI Marketing Assistant,Technology,Digital Media and Content,1489,905,1042,1042,2025-12-03
desktop,840,Customizable Digital Templates,Technology,Digital Media and Content,1606,957,1038,1038,2025-12-03
desktop,840,all,Retail & Consumer Products,General Merchandise,29889,12099,15692,15692,2025-12-01
desktop,840,all,Retail & Consumer Products,General Merchandise,28135,11463,15007,15007,2025-12-02
desktop,840,all,Retail & Consumer Products,General Merchandise,26740,11020,14318,14318,2025-12-03
desktop,840,all,Retail & Consumer Products,General Merchandise,26116,10899,14042,14042,2025-12-04
desktop,840,all,Retail & Consumer Products,General Merchandise,22442,9290,11810,11810,2025-12-05
desktop,840,all,Retail & Consumer Products,General Merchandise,18701,7547,9471,9471,2025-12-07
desktop,840,all,Retail & Consumer Products,General Merchandise,15336,5941,7520,7520,2025-12-06
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,General Merchandise,1051,680,758,758,2025-12-01
desktop,840,Promotional Offers Platform,Retail & Consumer Products,General Merchandise,1077,643,719,719,2025-12-01
desktop,840,Promo Code Aggregator,Retail & Consumer Products,General Merchandise,1049,603,674,674,2025-12-01
desktop,840,Digital Coupons & Promo Codes,Retail & Consumer Products,General Merchandise,1059,595,665,665,2025-12-01
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,General Merchandise,884,618,664,664,2025-12-02
desktop,840,Digital Coupons & Deals,Retail & Consumer Products,General Merchandise,1048,585,654,654,2025-12-01
desktop,840,E-commerce Content Generation,Retail & Consumer Products,General Merchandise,877,572,648,648,2025-12-01
desktop,840,Discount & Coupon Aggregation,Retail & Consumer Products,General Merchandise,979,571,638,638,2025-12-01
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,General Merchandise,803,578,627,627,2025-12-04
desktop,840,Promotional Offers Aggregation,Retail & Consumer Products,General Merchandise,943,566,619,619,2025-12-01
desktop,840,E-commerce Content Generation,Retail & Consumer Products,General Merchandise,873,541,613,613,2025-12-03
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,General Merchandise,847,535,608,608,2025-12-01
desktop,840,Retail Promotions Aggregator,Retail & Consumer Products,General Merchandise,957,550,606,606,2025-12-01
desktop,840,E-commerce Content Generation,Retail & Consumer Products,General Merchandise,835,548,604,604,2025-12-02
desktop,840,Promotional Offer Curation,Retail & Consumer Products,General Merchandise,916,532,594,594,2025-12-01
desktop,840,Promotional Deals Aggregation,Retail & Consumer Products,General Merchandise,891,547,593,593,2025-12-01
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,General Merchandise,815,551,585,585,2025-12-03
desktop,840,E-commerce Content Generation,Retail & Consumer Products,General Merchandise,756,528,585,585,2025-12-04
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,General Merchandise,797,515,583,583,2025-12-02
desktop,840,Deals & Promotions Platform,Retail & Consumer Products,General Merchandise,830,529,573,573,2025-12-01
desktop,840,Discount Coupon Platform,Retail & Consumer Products,General Merchandise,887,505,570,570,2025-12-01
desktop,840,E-commerce Promotions,Retail & Consumer Products,General Merchandise,885,506,565,565,2025-12-01
desktop,840,Retail Circulars & Deals Aggregation,Retail & Consumer Products,General Merchandise,874,511,565,565,2025-12-01
desktop,840,Coupon & Discount Management,Retail & Consumer Products,General Merchandise,880,502,563,563,2025-12-01
desktop,840,Merchandise Customization Platform,Retail & Consumer Products,General Merchandise,799,504,562,562,2025-12-01
desktop,840,Bonus & Promotion Listings,Retail & Consumer Products,General Merchandise,847,514,556,556,2025-12-01
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,General Merchandise,847,500,553,553,2025-12-03
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,General Merchandise,903,503,552,552,2025-12-01
desktop,840,Customizable Digital Templates,Retail & Consumer Products,General Merchandise,718,512,550,550,2025-12-01
desktop,840,Merchandise Customization Platform,Retail & Consumer Products,General Merchandise,757,499,546,546,2025-12-02
desktop,840,Merchandise Customization Platform,Retail & Consumer Products,General Merchandise,790,488,543,543,2025-12-03
desktop,840,Coupon & Discount Information,Retail & Consumer Products,General Merchandise,849,488,541,541,2025-12-01
desktop,840,Delivery Excellence Consulting,Retail & Consumer Products,General Merchandise,750,497,540,540,2025-12-01
desktop,840,Promo Code Platform,Retail & Consumer Products,General Merchandise,822,490,539,539,2025-12-01
desktop,840,E-commerce Discounts,Retail & Consumer Products,General Merchandise,841,488,539,539,2025-12-01
desktop,840,Early Bird Deals,Retail & Consumer Products,General Merchandise,865,490,538,538,2025-12-01
desktop,840,Customizable Digital Templates,Retail & Consumer Products,General Merchandise,689,515,538,538,2025-12-02
desktop,840,Deal & Coupon Aggregation,Retail & Consumer Products,General Merchandise,820,487,537,537,2025-12-01
desktop,840,Promotional Offers Platform,Retail & Consumer Products,General Merchandise,750,503,535,535,2025-12-02
desktop,840,Reward Fulfillment Services,Retail & Consumer Products,General Merchandise,785,487,534,534,2025-12-01
desktop,840,E-commerce Content Generation,Retail & Consumer Products,General Merchandise,767,485,527,527,2025-12-05
desktop,840,Promotional Offers Platform,Retail & Consumer Products,General Merchandise,697,485,527,527,2025-12-04
desktop,840,Customizable Digital Templates,Retail & Consumer Products,General Merchandise,671,491,525,525,2025-12-04
desktop,840,Giveaway Product Sourcing,Retail & Consumer Products,General Merchandise,714,475,525,525,2025-12-01
desktop,840,Daily Deals Aggregation,Retail & Consumer Products,General Merchandise,770,477,523,523,2025-12-01
desktop,840,Promotional Offers Platform,Retail & Consumer Products,General Merchandise,756,492,522,522,2025-12-03
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,General Merchandise,892,476,520,520,2025-12-02
desktop,840,Delivery Excellence Consulting,Retail & Consumer Products,General Merchandise,689,467,519,519,2025-12-02
desktop,840,Promotional Deals,Retail & Consumer Products,General Merchandise,808,472,515,515,2025-12-01
desktop,840,Holiday Deals Aggregation,Retail & Consumer Products,General Merchandise,799,465,511,511,2025-12-01
desktop,840,Customizable Digital Templates,Retail & Consumer Products,General Merchandise,731,475,511,511,2025-12-03
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,General Merchandise,683,462,511,511,2025-12-04
desktop,840,Merchandise Customization Platform,Retail & Consumer Products,General Merchandise,714,459,510,510,2025-12-04
desktop,840,Deals & Discounts Aggregation,Retail & Consumer Products,General Merchandise,727,474,509,509,2025-12-01
desktop,840,Promotional Codes & Coupons,Retail & Consumer Products,General Merchandise,803,463,508,508,2025-12-01
desktop,840,Retail Deals & Discounts,Retail & Consumer Products,General Merchandise,762,469,506,506,2025-12-01
desktop,840,Reward Fulfillment Services,Retail & Consumer Products,General Merchandise,702,455,504,504,2025-12-02
desktop,840,Mood Board Creator,Retail & Consumer Products,General Merchandise,641,450,499,499,2025-12-01
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,General Merchandise,778,468,499,499,2025-12-03
desktop,840,Bonus Offers Aggregator,Retail & Consumer Products,General Merchandise,770,455,497,497,2025-12-01
desktop,840,Delivery Excellence Consulting,Retail & Consumer Products,General Merchandise,712,444,496,496,2025-12-03
desktop,840,Last Minute Deals,Retail & Consumer Products,General Merchandise,783,454,494,494,2025-12-01
desktop,840,E-commerce Tools & Resources,Retail & Consumer Products,General Merchandise,696,441,493,493,2025-12-02
desktop,840,Document Preparation Assistance,Retail & Consumer Products,General Merchandise,567,475,492,492,2025-12-02
desktop,840,Mood Board Creator,Retail & Consumer Products,General Merchandise,598,449,488,488,2025-12-02
desktop,840,First Minute Deals,Retail & Consumer Products,General Merchandise,757,441,486,486,2025-12-01
desktop,840,E-commerce Tools & Resources,Retail & Consumer Products,General Merchandise,632,430,484,484,2025-12-01
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,General Merchandise,713,450,480,480,2025-12-05
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,General Merchandise,705,444,479,479,2025-12-04
desktop,840,Black Friday Deals Aggregation,Retail & Consumer Products,General Merchandise,688,448,479,479,2025-12-01
desktop,840,Reward Fulfillment Services,Retail & Consumer Products,General Merchandise,697,447,479,479,2025-12-03
desktop,840,Business Formalities Assistance,Retail & Consumer Products,General Merchandise,546,450,478,478,2025-12-03
desktop,840,Business Formalities Assistance,Retail & Consumer Products,General Merchandise,547,464,475,475,2025-12-02
desktop,840,Delivery Excellence Consulting,Retail & Consumer Products,General Merchandise,680,426,474,474,2025-12-04
desktop,840,Promo Code Aggregator,Retail & Consumer Products,General Merchandise,634,432,472,472,2025-12-02
desktop,840,Giveaway Product Sourcing,Retail & Consumer Products,General Merchandise,618,444,471,471,2025-12-02
